,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51
358,0,1,2,0,2,5,4,7,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,2,0,4,0,6,4,0,0,3,1,3,1,2,2,2,1,2,1,1,0,0,0,0,0,1,1,1,2,1,3,3,0,0,0,0,2,1,1,3,3,2,0,2,3,2,3,3,3,2,3,3,1,3,1,3,1,1,2,3
359,0,1,2,3,2,5,4,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,4,0,6,4,0,0,1,3,2,0,2,1,2,2,0,2,1,2,2,2,2,3,2,0,2,1,0,0,1,0,1,2,2,1,3,0,1,2,0,3,1,3,1,3,3,3,3,2,2,0,0,2,0,0,1,2,1
360,0,0,0,2,1,2,1,6,76,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,0,0,4,4,5,0,0,1,1,3,2,1,2,0,0,3,3,0,2,3,1,3,2,1,3,1,1,2,1,3,3,1,3,2,2,1,3,1,2,0,1,2,3,1,1,2,3,3,3,1,2,0,2,3,0,2,0,0
361,0,1,1,1,4,4,5,0,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,1,2,5,2,7,0,0,3,1,0,0,3,1,0,2,2,1,3,0,2,1,0,1,3,2,3,1,3,3,1,3,1,1,2,2,1,2,2,1,3,3,0,2,0,1,3,2,1,0,1,0,0,3,2,3,3,3,2
362,0,0,0,2,3,3,3,2,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,1,1,0,0,0,1,3,2,3,1,1,1,1,1,2,0,1,0,3,0,3,1,1,2,0,3,3,3,3,2,1,0,1,1,1,0,1,0,0,2,1,3,3,1,0,0,3,1,0,1,3,3,2,2,1
363,0,0,0,2,3,3,3,2,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,5,3,0,0,1,0,0,0,3,0,2,1,1,1,2,1,2,1,2,0,2,0,0,3,3,3,2,0,1,1,1,1,0,1,2,0,2,0,1,3,3,2,3,3,1,1,0,1,0,2,1,2,0,1,2
364,0,1,1,3,0,4,5,0,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,0,1,2,5,2,7,0,0,2,1,1,1,0,1,0,1,0,2,0,2,3,0,3,1,3,1,0,2,2,1,1,0,3,2,2,1,0,0,2,2,0,3,0,3,2,2,2,3,3,0,3,1,2,0,1,1,3,0,3
365,0,0,0,2,3,3,3,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,3,4,1,1,0,0,0,2,1,1,3,2,0,3,2,1,2,3,2,2,3,0,0,3,0,2,3,1,3,0,1,2,2,1,3,1,1,2,0,3,0,0,1,1,1,3,3,1,1,3,1,1,0,1,3,1,3
366,0,0,1,1,4,4,5,5,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,1,1,4,1,1,0,0,1,1,3,0,3,2,1,3,2,0,2,3,3,0,3,1,2,2,3,0,1,2,0,2,3,3,3,0,1,2,2,2,1,0,2,3,2,0,0,2,0,1,2,2,2,2,2,1,1,1,0
367,0,1,2,0,2,5,4,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,4,0,6,4,0,0,1,1,0,0,2,0,1,2,2,0,2,3,0,1,1,1,0,0,0,2,3,2,3,2,3,2,2,1,2,1,2,3,0,3,0,2,1,3,3,1,3,3,3,3,3,2,3,1,2,3,0
368,0,0,0,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,5,3,0,0,0,3,3,1,0,1,1,3,2,0,1,3,1,2,3,1,0,2,3,2,3,1,1,2,0,0,0,0,0,3,2,0,1,1,2,2,1,3,1,0,3,2,3,2,1,0,2,0,1,1,3
369,0,1,2,0,2,5,4,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,4,0,6,4,0,0,3,3,2,2,0,3,3,3,2,2,0,0,0,3,3,0,3,3,0,2,1,1,2,0,2,1,2,1,0,2,0,1,2,1,2,2,3,1,2,3,1,1,3,1,0,2,1,0,0,1,0
370,0,0,0,2,3,3,3,2,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,5,3,0,0,3,0,2,1,3,1,3,1,2,2,1,1,0,1,1,2,0,3,0,1,3,0,3,1,3,1,3,3,1,1,0,1,1,1,3,3,2,0,1,3,1,3,2,3,2,1,3,1,2,0,3
371,0,0,1,1,4,4,5,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,1,4,1,7,0,0,1,3,2,1,0,3,3,2,1,3,2,1,1,1,3,1,2,0,1,1,1,1,0,0,0,0,2,3,1,3,2,0,1,1,1,1,0,2,3,1,2,1,2,3,3,0,3,3,0,3,1
372,0,0,1,1,4,0,2,4,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,0,2,3,2,0,0,2,2,0,1,0,2,3,3,3,2,0,0,1,1,2,2,0,1,3,2,1,2,3,3,0,3,2,3,2,0,0,2,0,2,3,2,1,1,3,1,1,1,3,1,2
373,0,0,0,2,1,2,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,3,3,4,1,1,0,0,3,1,2,2,1,3,3,2,1,0,2,2,0,1,0,0,1,2,0,1,2,2,3,1,2,0,1,3,3,3,3,0,3,3,0,0,0,2,2,2,2,3,2,2,3,2,0,0,2,1,2
374,0,1,2,0,2,5,6,1,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,0,0,2,3,6,0,0,2,1,1,0,3,1,0,3,3,1,3,0,2,2,3,1,2,2,2,3,1,0,2,3,3,1,2,0,3,0,0,3,2,0,1,1,0,1,1,0,3,0,1,1,3,1,1,2,2,0,3
375,0,0,0,2,3,3,3,2,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,5,3,0,0,2,0,0,2,0,0,0,1,3,2,3,0,1,2,1,2,3,3,0,0,0,1,2,1,2,3,2,2,2,2,1,2,2,1,1,3,1,3,3,1,0,3,3,0,1,0,3,0,1,0,2
376,0,0,0,2,4,4,5,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,1,1,4,1,1,0,0,0,0,3,1,2,1,1,2,1,2,3,1,0,1,3,1,1,1,1,0,1,0,1,1,0,2,3,1,3,0,1,1,1,3,2,0,1,2,1,3,2,2,0,2,1,0,2,3,0,0,3
377,0,0,0,2,1,3,1,2,47,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,1,3,3,3,4,5,0,0,1,2,0,1,3,1,3,2,1,3,2,3,3,0,1,3,0,2,0,0,3,1,2,0,2,0,0,3,2,1,1,1,3,0,1,0,3,1,3,0,3,3,3,0,2,0,1,0,0,3,1
378,0,0,0,2,3,3,3,2,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,5,3,0,0,2,1,3,0,0,1,1,1,0,2,3,0,2,2,2,3,2,0,0,0,3,0,2,0,0,2,3,0,1,3,3,3,3,1,0,3,0,3,3,3,0,3,1,0,3,2,2,0,1,3,3
379,0,0,1,1,4,0,2,4,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,2,1,0,2,1,3,0,0,1,1,0,1,2,0,1,1,3,1,3,2,2,1,1,3,1,3,2,1,2,0,0,0,2,2,3,0,1,3,0,1,2,0,2,0,1,3,0,0,3,1,1
380,0,0,1,1,4,0,2,4,69,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,1,1,0,3,1,0,1,0,1,1,1,0,3,3,3,1,3,3,1,2,0,0,3,2,2,2,0,3,3,1,3,1,2,1,2,1,3,1,2,2,2,2,0,2,0,0,3,3,1,0,3
381,0,1,1,3,0,4,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,2,2,2,4,1,7,0,0,2,3,1,0,1,3,0,0,3,0,1,3,3,3,1,3,0,3,1,0,0,3,2,2,3,2,0,2,2,1,2,3,3,0,0,3,1,0,2,1,2,0,2,0,2,1,3,1,2,1,2
382,0,1,1,3,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,2,4,0,6,4,0,0,2,3,3,0,1,1,2,2,1,1,2,1,2,1,0,2,1,1,3,1,2,0,3,1,3,0,2,0,3,0,2,3,3,0,0,3,3,1,3,1,2,1,2,0,0,3,3,1,2,0,1
383,0,1,2,0,2,5,4,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,0,4,0,6,4,0,0,3,1,1,1,3,2,2,3,1,2,3,3,3,3,1,0,1,0,3,2,0,1,0,1,0,1,2,0,1,3,3,2,0,0,1,1,3,0,2,0,3,3,1,0,3,2,1,0,1,0,3
384,0,1,2,3,0,4,4,7,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,2,0,4,0,6,4,0,0,1,3,1,0,2,0,2,1,1,1,1,2,2,3,1,0,0,3,2,0,0,2,2,0,1,3,1,0,1,2,2,0,3,1,3,0,2,3,2,3,1,1,3,2,0,1,3,1,2,1,2
385,0,0,1,1,4,0,2,4,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,3,3,3,3,1,3,1,0,2,1,0,1,1,1,1,0,0,3,3,2,1,1,3,3,1,3,3,1,1,0,0,3,1,1,0,3,3,1,3,0,1,3,0,2,2,2,1,0,0,0,3
386,0,0,0,2,3,3,3,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,3,4,1,1,0,0,1,3,3,2,0,0,1,1,1,0,1,3,3,3,2,2,2,3,2,0,2,0,0,1,1,3,1,3,0,1,0,3,3,3,2,1,1,3,1,1,1,3,1,3,3,1,2,0,1,1,3
387,0,0,0,2,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,0,0,2,4,5,0,0,0,2,0,3,2,1,3,0,3,0,3,0,1,3,3,2,3,1,1,2,1,2,2,0,3,2,2,1,3,0,1,0,1,0,1,1,2,3,1,0,3,2,2,2,1,2,2,3,0,3,1
388,0,1,1,3,0,1,0,3,97,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,2,2,5,2,0,0,0,3,0,1,3,2,3,1,1,2,1,2,1,3,2,2,0,1,2,1,1,0,1,3,2,0,0,3,3,3,1,1,0,0,2,1,0,0,2,1,2,2,2,3,3,2,3,1,2,0,2,0
389,0,1,2,3,0,1,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,2,4,0,6,0,0,0,2,3,0,0,1,1,1,2,2,3,0,0,1,1,2,0,3,1,1,3,0,0,1,1,1,2,3,2,1,2,0,3,0,3,3,2,0,3,2,0,2,1,0,2,2,3,3,3,0,3,1
390,0,1,1,3,0,4,0,0,106,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,2,2,2,5,2,7,0,0,3,3,1,2,1,2,1,0,3,1,3,1,1,2,2,1,2,0,0,0,0,3,3,3,3,2,3,2,0,0,2,1,0,2,1,3,3,3,2,0,3,3,2,1,0,0,2,1,3,3,1
391,0,1,2,0,2,2,6,1,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,2,0,0,2,4,5,0,0,2,1,1,3,2,0,0,1,3,0,2,0,0,0,3,1,3,1,2,3,2,2,0,3,3,2,3,3,1,2,3,2,1,2,3,0,2,3,3,3,3,3,1,2,3,3,3,0,1,3,2
392,0,0,0,2,3,3,3,2,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,5,3,0,0,3,3,2,3,1,3,2,3,2,2,2,0,3,0,1,2,3,3,1,0,3,1,0,0,0,2,0,0,2,1,2,1,1,3,0,3,2,3,3,2,1,0,1,2,3,2,1,3,3,2,3
393,0,1,2,3,0,1,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,2,4,0,6,0,0,0,1,0,0,1,1,1,0,2,1,0,2,2,1,0,3,1,3,0,0,0,0,3,3,3,0,3,0,1,3,2,0,1,2,2,2,1,3,3,3,3,1,1,2,3,1,3,0,3,3,0,1
394,0,0,0,2,3,3,3,2,71,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,5,3,0,0,2,0,3,2,3,3,0,3,2,2,2,2,3,2,3,1,1,2,3,3,0,1,3,3,2,3,0,3,1,2,1,3,3,2,1,3,1,1,1,0,3,3,3,2,2,2,3,1,3,0,0
395,0,1,1,3,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,2,2,2,5,2,7,0,0,2,2,3,1,0,2,0,3,2,2,1,0,0,3,3,3,0,2,2,0,0,3,1,0,0,2,0,0,3,2,2,3,3,3,1,0,1,1,0,3,3,3,2,1,2,0,3,3,0,1,2
396,0,1,1,3,0,4,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,2,2,2,4,1,7,0,0,0,3,3,3,1,1,3,1,2,0,3,3,0,2,2,0,0,2,3,3,1,0,3,1,1,1,0,2,2,2,2,3,3,0,0,2,1,2,1,0,2,2,0,1,1,1,0,0,2,2,0
397,0,0,0,2,3,3,3,2,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,5,3,0,0,2,0,3,3,1,2,3,3,1,3,2,3,2,3,1,1,0,1,0,2,0,3,0,3,2,0,0,3,1,3,0,0,0,1,2,3,1,0,3,0,1,0,3,2,2,1,1,3,2,0,0
398,0,1,1,3,0,1,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,2,2,5,2,0,0,0,0,0,0,3,1,3,3,3,2,1,2,3,3,1,0,1,2,0,0,3,2,1,0,1,1,2,1,1,2,0,3,1,3,3,0,3,2,1,1,0,1,0,0,2,0,1,2,0,1,3,2
399,0,1,2,0,2,5,6,1,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,0,0,2,3,6,0,0,0,3,2,3,0,2,0,2,1,2,0,3,1,3,3,2,2,0,1,1,2,2,1,0,1,1,2,2,1,3,0,1,2,0,1,3,3,0,0,3,3,2,2,3,0,2,3,2,1,1,2
400,0,1,1,3,0,1,0,3,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,2,2,5,2,0,0,0,3,0,3,0,1,1,0,3,3,3,0,1,3,2,3,2,3,3,3,1,2,3,2,0,3,2,1,2,0,0,0,1,3,0,2,1,3,1,1,3,2,2,2,3,2,0,2,1,2,0,3
401,0,0,0,2,3,3,3,2,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,3,3,3,5,3,0,0,3,1,2,2,3,2,2,1,3,3,0,1,1,2,3,0,2,2,1,3,3,3,0,1,1,1,2,2,0,2,0,3,0,1,1,0,3,0,3,3,1,1,2,2,0,0,3,1,3,0,1
402,0,1,1,3,0,1,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,2,2,5,2,0,0,0,1,2,2,1,0,1,3,2,2,1,2,3,0,3,2,0,3,1,2,1,3,1,0,2,3,0,2,0,1,3,3,3,3,0,0,2,0,3,1,0,2,1,2,3,2,2,3,1,3,2,2
403,0,0,1,1,4,0,2,4,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,2,1,2,0,2,3,2,0,3,1,2,3,2,3,2,3,3,3,1,1,3,1,3,3,2,0,3,3,0,0,1,0,3,1,2,1,3,2,2,3,2,3,0,0,2,2,0,1,2,1,2
404,0,0,0,2,1,2,1,6,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,0,0,4,4,5,0,0,3,0,3,1,1,1,2,1,3,3,3,3,1,3,0,2,2,0,0,2,0,2,1,3,3,0,1,0,2,1,1,0,2,0,3,1,3,0,3,0,0,0,0,3,2,0,1,1,3,3,3
405,0,0,1,1,4,0,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,2,0,2,3,1,3,0,1,1,1,2,0,1,3,1,1,3,2,3,3,2,1,2,1,2,0,1,1,0,3,0,0,0,1,3,0,1,1,2,3,1,1,2,1,2,3,1,2,2,2,1
406,0,1,2,0,2,2,6,1,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,2,0,0,2,3,5,0,0,2,1,2,3,1,0,0,3,0,3,0,2,3,0,1,3,2,0,3,1,2,0,3,1,1,0,0,0,0,2,1,0,2,0,2,0,3,0,0,2,3,2,1,0,0,1,1,3,0,1,2
407,0,0,0,1,4,4,5,5,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,1,0,1,1,4,1,1,0,0,2,2,3,1,0,1,2,3,2,2,1,3,0,0,0,3,3,2,2,2,3,3,1,0,0,0,0,3,1,3,2,1,3,0,1,1,3,2,1,1,0,1,0,3,2,2,1,0,3,0,0
408,0,1,2,0,2,5,6,1,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,0,0,2,3,6,0,0,0,2,1,0,3,3,0,0,3,1,0,0,1,3,3,1,2,3,2,3,1,2,0,1,2,3,1,1,2,2,0,0,1,3,2,0,3,1,1,2,1,3,0,1,1,1,3,2,3,3,1
409,0,0,1,1,4,0,2,4,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,0,0,2,3,3,3,1,1,1,1,0,2,3,0,0,2,2,1,3,0,1,2,2,1,3,0,1,1,1,3,2,2,2,0,0,3,3,2,3,1,3,0,2,0,0,0,1,0,2,3,3
410,0,0,1,1,4,0,2,4,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,1,1,2,0,2,1,0,3,3,2,0,0,2,3,1,0,2,0,3,3,0,3,1,0,0,0,0,2,0,1,0,1,1,2,3,1,3,1,2,3,2,3,3,0,2,2,3,3,3,3,0
411,0,0,1,1,4,4,5,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,1,4,1,7,0,0,0,0,1,2,2,2,3,3,3,2,2,0,2,0,1,1,0,3,2,3,1,3,0,3,2,3,1,3,1,1,1,1,0,2,1,0,1,1,2,1,1,2,0,0,3,3,0,3,3,2,1
412,0,0,0,2,1,2,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,3,3,4,1,5,0,0,3,3,1,2,0,2,0,3,3,3,3,2,2,2,2,1,1,3,3,3,3,1,3,3,2,3,1,1,0,3,1,2,3,3,2,2,1,3,1,2,1,0,3,1,1,2,0,0,1,3,0
413,0,1,2,0,2,5,6,1,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,0,0,2,3,6,0,0,3,1,3,0,2,3,0,2,2,0,0,3,0,1,3,2,1,0,2,3,0,2,3,3,2,3,3,1,3,0,1,2,0,3,2,1,3,2,3,0,1,1,3,2,0,2,1,0,1,0,0
414,0,1,1,3,0,4,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,2,2,2,4,2,7,0,0,0,3,2,3,2,2,0,3,0,1,2,0,2,1,3,2,3,2,1,2,0,3,1,3,0,2,2,1,3,0,1,2,3,3,3,2,1,2,0,1,0,2,3,0,2,0,1,3,3,3,3
415,0,0,0,2,3,3,3,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,3,3,4,1,1,0,0,1,2,3,3,2,3,2,1,0,0,2,2,3,0,0,0,0,2,3,1,0,3,1,1,3,0,0,3,2,0,2,0,3,2,1,0,3,1,3,0,0,1,3,2,3,3,1,2,0,2,1
416,0,1,1,3,0,4,0,0,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,2,2,2,5,2,7,0,0,1,2,0,3,3,2,2,1,1,3,2,0,3,0,3,0,2,1,3,2,0,3,3,0,0,1,3,2,0,3,1,1,1,3,0,0,1,3,0,1,1,1,3,2,1,2,2,3,0,2,0
417,0,0,0,1,4,0,2,4,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,1,1,3,2,0,0,0,3,1,3,3,0,3,0,0,0,2,0,2,3,1,2,3,2,0,0,0,1,1,0,0,0,2,0,3,1,2,1,0,3,0,2,0,0,1,2,1,3,0,1,2
418,0,1,1,3,0,1,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,2,2,5,2,0,0,0,3,3,0,2,2,1,2,1,0,3,2,0,3,0,1,3,2,0,1,1,1,3,0,2,3,3,0,2,3,0,3,1,3,3,1,0,2,1,2,3,0,2,0,2,1,1,3,0,0,1,1
419,0,0,1,1,4,0,5,4,85,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,4,1,7,0,0,0,0,2,2,1,0,2,2,2,0,0,3,0,1,1,2,3,0,3,2,3,0,2,0,0,1,3,0,1,1,2,2,1,2,2,0,3,2,2,0,0,0,1,0,3,2,1,1,1,0,2
420,0,1,2,0,2,5,6,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,3,0,1,2,0,0,2,4,5,0,0,0,2,2,2,1,0,0,1,1,2,3,2,3,2,1,2,2,3,2,2,1,3,1,2,1,1,1,3,3,3,1,1,3,2,3,1,3,3,2,0,3,1,1,0,3,2,2,0,0,3,1
421,0,0,0,2,1,2,1,6,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,3,0,2,4,5,0,0,1,1,2,1,2,0,1,1,2,2,1,2,0,0,3,1,2,3,3,0,0,1,0,2,1,2,2,1,1,1,1,1,1,1,3,0,2,2,0,3,2,0,1,0,0,1,0,0,3,3,1
422,0,1,2,0,2,5,6,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,0,0,2,3,6,0,0,0,2,1,3,1,0,1,3,2,1,2,1,1,0,2,3,1,1,0,3,0,1,1,2,1,0,0,3,0,3,1,1,1,3,0,1,3,1,1,0,2,1,2,3,2,0,1,2,0,3,1
423,0,1,2,0,2,5,6,1,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,0,0,2,3,6,0,0,1,3,0,0,3,2,0,0,3,2,1,3,1,3,3,2,0,1,1,3,3,2,1,1,1,3,3,3,0,3,2,0,1,1,3,0,1,3,3,0,1,3,1,1,3,1,2,0,3,3,3
424,0,0,1,1,4,0,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,1,1,0,2,0,0,0,1,1,2,3,1,0,2,2,0,3,3,2,0,1,1,0,1,0,2,1,3,1,0,1,2,0,3,2,2,3,3,1,3,3,0,1,3,1,0,0,1,3,3,2,1,0,2,3,0,2
425,0,1,2,0,2,5,4,7,12,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,0,1,2,0,0,2,4,5,0,0,3,0,0,2,3,1,1,2,2,0,1,0,2,3,0,3,3,1,0,2,3,1,0,1,2,3,0,1,2,0,1,3,3,2,3,3,2,1,3,0,3,2,1,1,3,1,1,2,2,0,0
426,0,1,2,0,2,5,6,1,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,0,0,2,3,6,0,0,3,1,2,0,0,2,3,1,2,3,1,2,0,1,0,3,1,3,2,0,1,0,3,1,0,0,1,3,1,3,0,2,0,1,3,1,2,2,2,2,1,1,2,2,1,1,2,1,3,0,2
427,0,0,1,1,4,4,5,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,1,4,1,7,0,0,3,3,0,3,0,1,3,2,1,2,1,0,0,1,3,2,0,1,3,1,1,3,3,0,2,0,0,1,0,3,1,2,3,3,2,3,2,1,3,3,0,3,0,3,2,3,2,3,1,3,0
428,0,0,0,1,4,4,5,5,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,1,1,4,1,1,0,0,2,0,3,1,3,2,0,3,1,1,2,1,0,0,2,1,2,1,0,3,1,0,2,0,1,1,3,2,2,3,3,0,1,1,2,0,2,1,2,2,1,0,1,0,3,3,0,2,0,0,3
429,0,1,1,3,0,1,0,3,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,2,2,5,2,0,0,0,1,2,0,3,0,1,1,2,1,2,2,1,0,0,2,1,0,1,3,3,2,2,2,3,2,2,3,1,1,0,0,0,0,3,2,2,3,0,1,2,2,2,1,2,3,3,3,2,2,2,0
430,0,1,1,3,0,4,5,0,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,2,2,5,2,7,0,0,2,2,1,3,0,1,3,2,1,3,3,2,2,3,0,0,0,0,3,1,3,3,2,1,2,0,1,2,2,3,1,2,1,1,2,3,3,0,1,1,1,3,0,1,2,3,2,2,2,3,2
