,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24
532,0,0,2,3,0,4,2,3,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,4,1,2,4,0,0,0,2,1,1,2,2,1,3,1,1,1,3,2,1,0,1,0,1,3,1,0,1,1,0
533,0,1,0,2,2,5,6,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,4,1,0,0,3,2,2,0,1,2,1,0,0,0,3,2,2,2,0,1,1,2,0,1,0,1,2,0
534,0,1,0,2,2,5,6,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,1,2,4,1,0,0,1,2,0,1,1,3,1,3,1,3,2,0,1,1,2,1,1,0,0,3,1,1,3,2
535,0,0,1,0,1,0,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,0,0,5,4,2,0,0,2,2,2,3,3,1,0,3,2,1,2,0,3,2,1,0,3,3,3,2,2,0,1,2
536,0,1,2,1,3,1,4,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,1,0,5,4,5,0,0,2,2,0,1,1,3,0,1,1,3,1,0,0,3,2,2,3,2,2,2,1,3,2,3
537,0,1,2,1,3,1,4,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,1,0,5,4,5,0,0,0,3,0,0,1,2,0,1,3,2,1,2,2,3,3,2,2,2,3,0,3,1,2,1
538,0,1,2,1,3,3,0,6,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,2,1,0,2,1,2,2,0,0,3,0,1,2,3,0,0,3,1,2,3,2,1,1,2
539,0,0,1,0,4,2,3,0,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,6,0,0,3,2,0,0,1,3,0,1,3,0,0,1,3,0,1,2,1,0,1,3,0,2,1,1
540,0,1,0,2,2,5,6,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,4,1,0,0,2,0,0,1,0,0,2,1,0,2,3,1,3,3,1,3,1,3,0,3,2,1,1,0
541,0,1,2,1,3,3,6,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,1,0,5,4,5,0,0,2,2,3,2,1,3,1,2,0,0,1,2,1,0,3,0,0,2,1,3,3,2,2,1
542,0,0,1,0,4,2,3,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,3,5,4,6,0,0,2,0,2,0,1,1,3,3,3,1,3,2,1,1,2,3,0,0,0,3,0,3,0,3
543,0,0,1,0,1,0,1,4,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,0,0,3,6,2,0,0,0,3,1,0,2,1,3,3,0,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1
544,0,1,2,3,0,1,4,1,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,1,3,0,0,1,5,0,0,1,3,1,1,0,2,3,2,3,2,1,3,1,3,3,3,2,3,2,0,3,1,3,3
545,0,1,0,1,3,3,6,2,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,0,1,1,2,5,5,1,0,0,2,3,3,1,3,0,1,1,3,2,2,0,3,0,0,3,1,3,3,1,3,1,1,1
546,0,0,1,0,4,2,3,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,2,0,0,5,4,6,0,0,3,0,2,3,2,0,2,3,1,0,3,0,0,2,2,0,0,3,0,0,1,2,0,0
547,0,0,2,3,0,4,2,3,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,4,1,2,4,0,0,0,0,0,1,2,3,2,0,1,0,2,3,1,3,2,0,0,0,1,2,2,2,3,0
548,0,1,2,1,3,3,0,1,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,1,2,0,1,5,0,0,0,3,1,3,1,2,2,3,3,0,2,1,3,2,3,0,0,1,3,1,0,2,2,3
549,0,1,2,1,3,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,1,0,5,1,5,0,0,1,0,2,3,2,1,2,3,3,3,0,1,1,2,1,1,0,1,3,0,2,3,0,3
550,0,1,0,2,2,5,6,2,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,1,2,4,1,0,0,1,3,1,1,3,2,0,2,1,3,0,2,1,3,1,2,3,2,1,3,2,0,2,3
551,0,1,0,1,3,3,6,2,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,1,0,5,4,1,0,0,1,0,0,2,1,3,3,2,2,0,2,1,2,3,0,2,3,3,0,3,0,1,3,0
552,0,1,2,1,3,3,0,6,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,0,0,2,0,3,2,2,2,0,2,0,0,3,1,0,0,0,0,3,0,0,1,3,0
553,0,1,2,1,3,3,0,6,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,2,1,0,1,2,2,0,3,0,2,1,2,1,3,3,1,2,2,0,3,0,3,3,3
554,0,0,1,0,4,2,3,0,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,0,0,0,3,3,3,1,0,3,1,2,3,3,0,0,3,1,2,0,1,3,0,0,1,0,2,1
555,0,1,2,1,3,1,4,1,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,1,1,2,0,1,5,0,0,2,1,3,3,3,2,1,2,3,0,3,0,2,3,2,1,3,0,3,3,0,1,2,3
556,0,0,2,3,0,4,2,3,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,4,1,2,4,0,0,2,3,0,3,3,0,2,1,0,3,3,2,2,3,0,1,3,0,2,0,1,3,2,2
557,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,3,3,6,2,0,0,0,0,2,1,3,0,3,2,3,1,2,0,0,3,0,2,0,3,1,2,0,2,1,2
558,0,0,1,0,1,0,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,0,0,5,4,6,0,0,2,1,3,3,3,0,1,3,3,3,1,2,0,3,3,2,2,1,1,1,0,2,3,3
559,0,1,0,1,3,3,6,6,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,1,0,0,0,3,1,1,3,0,0,3,1,2,0,1,1,3,0,0,3,3,3,1,3,1,1,3
560,0,1,0,2,1,0,5,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,0,2,1,3,6,2,0,0,3,3,0,1,1,2,3,2,1,3,0,1,2,3,0,2,2,2,1,0,2,1,3,2
561,0,0,2,3,0,4,2,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,4,1,2,4,0,0,3,0,3,0,1,1,2,1,3,2,2,2,2,1,3,2,3,2,2,0,2,2,1,2
562,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,0,0,3,6,2,0,0,3,2,3,3,1,2,1,1,3,1,3,3,0,3,2,1,2,1,0,0,3,2,2,2
563,0,1,2,1,3,3,0,6,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,3,2,2,0,0,0,2,0,1,1,3,0,2,0,3,3,3,2,2,2,1,1,0,3
564,0,1,0,1,3,3,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,1,2,5,5,1,0,0,3,3,2,2,3,1,0,0,1,2,1,1,0,2,0,2,1,3,1,2,3,3,3,0
565,0,1,2,1,3,3,0,6,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,0,3,1,0,1,2,1,0,3,0,3,0,1,3,2,1,0,0,1,3,2,2,0,0
566,0,0,1,0,1,1,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,0,0,5,4,6,0,0,2,3,1,3,3,0,3,1,3,2,0,0,2,1,0,3,1,2,1,2,3,2,2,0
567,0,1,0,2,1,0,1,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,2,1,3,6,2,0,0,3,0,1,0,1,0,2,2,1,3,3,3,0,1,2,1,0,3,0,3,3,2,3,0
568,0,0,2,3,0,4,2,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,4,1,1,5,0,0,1,0,0,1,2,3,3,0,1,2,1,1,2,2,3,3,3,1,3,2,0,1,2,3
569,0,1,2,3,0,1,4,1,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,1,3,0,0,1,5,0,0,2,1,1,1,1,0,2,1,1,2,0,0,0,2,3,2,1,2,1,2,0,0,0,3
570,0,1,0,2,2,5,6,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,4,1,0,0,2,2,3,1,2,1,2,1,3,1,2,0,2,3,1,1,0,1,1,1,3,0,2,3
571,0,0,2,3,0,4,2,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,4,1,2,4,0,0,0,2,0,0,0,1,0,3,1,2,0,1,3,3,2,1,3,3,2,3,0,0,3,1
572,0,1,0,2,1,0,1,4,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,2,0,3,6,2,0,0,2,3,0,0,2,2,3,1,1,0,3,2,3,2,3,0,0,2,2,1,2,1,0,3
573,0,0,1,0,1,0,1,4,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,0,3,6,2,0,0,1,1,1,2,2,1,0,2,2,0,1,1,3,0,2,0,0,1,0,1,0,3,1,0
574,0,1,2,1,3,3,0,6,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,1,3,0,0,2,1,0,2,2,1,0,0,3,2,3,2,0,0,1,2,2,1,3,2,3,0,1,3
575,0,1,0,2,2,5,6,2,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,4,1,0,0,0,2,0,1,0,1,3,1,3,1,3,0,3,1,1,0,2,0,1,0,1,2,1,0
576,0,1,2,1,3,3,0,6,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,2,3,3,0,0,2,2,3,2,2,2,2,0,2,0,3,2,0,1,0,2,1,2,2
577,0,0,1,0,4,2,3,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,0,3,4,0,6,0,0,3,2,1,1,3,1,2,0,3,2,2,3,2,3,2,0,0,1,0,2,1,1,1,3
578,0,1,2,1,3,3,0,6,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,0,0,0,3,1,3,0,2,0,1,1,2,2,1,2,0,3,3,0,2,3,1,2,3
579,0,1,0,2,2,5,5,7,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,1,2,3,7,0,0,1,3,0,1,3,0,2,0,0,3,1,0,0,3,2,1,2,1,2,0,1,2,2,1
580,0,0,1,0,4,2,3,0,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,0,0,0,0,0,3,0,1,0,3,0,3,1,0,3,0,1,3,3,3,1,1,3,0,0,1,2
581,0,0,1,0,4,2,3,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,0,5,4,6,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2,0,2,0,1,3,3,0,2,1,0,1
582,0,1,2,1,3,3,6,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,1,0,5,4,5,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0,3,1,0,1,0,3,2,3,0,3,2
583,0,0,1,0,4,2,3,0,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,6,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1,0,3,2,3,1,1,1,2,1,0,1
584,0,0,2,3,0,4,2,3,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,4,1,2,4,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0,2,1,3,2,0,3,0,1,3,0,0
585,0,1,2,1,3,3,0,6,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2,2,1,2,2,1,2,0,2,0,1,2
586,0,1,0,2,2,5,5,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,1,2,3,7,0,0,2,2,3,1,2,2,0,2,1,1,2,3,1,1,2,0,3,2,0,2,2,2,1,2
587,0,0,1,0,1,0,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,0,0,5,4,2,0,0,3,1,0,1,2,2,0,3,1,1,2,1,1,0,3,0,1,1,3,0,1,3,3,1
588,0,1,0,2,2,5,5,7,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,1,2,3,7,0,0,1,3,3,0,1,1,1,3,3,2,3,3,0,0,3,3,0,1,0,2,2,1,2,3
589,0,0,2,3,0,4,2,3,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,4,1,1,4,0,0,0,0,3,1,2,1,3,3,3,1,1,1,0,3,1,1,3,0,1,0,1,3,1,2
590,0,0,2,3,0,4,2,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,4,1,2,4,0,0,3,2,3,2,0,1,0,3,1,2,1,0,1,2,3,2,1,2,2,2,0,2,2,1
591,0,0,2,3,0,1,4,1,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,1,3,0,5,1,5,0,0,1,1,2,1,3,0,0,2,0,3,0,1,2,1,1,1,0,3,3,1,3,1,1,0
592,0,1,0,2,2,5,6,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,4,1,0,0,3,1,1,2,1,1,1,0,1,3,1,1,2,2,0,3,1,0,0,2,2,2,1,0
593,0,0,1,3,0,4,2,3,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,3,4,1,2,6,0,0,1,0,3,0,1,2,1,2,1,2,2,1,0,1,3,0,2,0,0,3,3,0,0,2
594,0,1,0,2,1,0,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,0,2,1,3,6,2,0,0,3,2,1,1,1,2,3,3,2,2,2,0,2,1,1,3,1,0,3,3,3,3,1,0
595,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,3,3,6,2,0,0,2,3,1,0,2,1,0,3,1,0,1,2,1,3,0,3,3,1,1,1,3,2,1,2
596,0,1,2,1,3,3,0,6,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,2,1,3,3,0,0,1,0,0,2,3,2,3,3,0,2,0,0,2,3,1,1,1,1
597,0,1,2,1,3,3,0,6,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,0,0,1,3,1,1,0,1,1,3,1,2,1,1,2,1,2,3,0,2,1,3,0,3
598,0,1,0,2,2,5,5,7,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,1,2,3,7,0,0,2,1,2,3,0,1,2,3,0,3,1,0,2,2,2,1,0,1,3,2,1,3,0,3
599,0,0,2,3,0,4,2,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,4,1,2,4,0,0,0,0,0,0,3,3,2,3,0,0,2,1,3,0,3,2,3,3,3,0,1,0,1,0
600,0,0,1,0,1,0,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,0,5,4,2,0,0,0,2,2,0,0,1,2,1,3,3,2,0,2,0,3,0,0,3,2,2,1,2,3,3
601,0,0,1,0,4,2,3,0,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,0,0,0,0,2,0,0,2,3,2,1,1,2,0,3,3,0,1,3,0,1,0,0,2,3,0,0
602,0,0,1,0,4,2,3,0,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,0,0,0,2,2,1,3,3,2,0,0,3,3,0,2,0,2,3,3,0,2,0,1,3,0,3,3
603,0,0,2,3,0,4,2,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,4,1,2,4,0,0,3,0,0,3,1,0,2,1,2,3,2,3,3,2,3,0,1,2,2,3,3,0,1,3
604,0,1,2,1,3,1,4,1,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,1,0,5,4,5,0,0,2,3,0,2,2,3,0,1,3,1,1,1,2,0,0,3,3,3,1,1,1,2,3,0
605,0,0,2,3,0,4,4,3,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,1,3,0,5,4,6,0,0,0,1,3,0,3,0,3,0,3,2,0,0,0,2,2,0,1,0,2,1,2,1,1,1
606,0,1,0,1,3,1,6,2,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,0,5,4,1,0,0,0,3,1,0,0,2,0,1,1,1,1,2,1,2,2,3,2,3,1,2,0,2,3,3
607,0,1,2,3,3,1,4,1,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,1,1,2,0,1,5,0,0,3,1,1,1,1,1,1,0,2,0,3,0,0,0,2,0,2,3,0,2,3,0,0,0
608,0,1,0,2,2,5,6,2,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,0,2,0,5,4,1,0,0,0,3,2,0,0,3,2,3,2,3,2,0,2,2,1,2,1,1,1,2,0,2,3,3
609,0,1,0,2,2,5,6,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,4,1,0,0,1,1,2,2,3,3,0,3,1,2,2,1,3,1,3,0,0,3,1,0,3,3,3,3
610,0,0,2,3,0,4,2,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,4,1,2,4,0,0,2,0,2,2,1,0,0,2,0,1,2,0,1,1,0,2,1,2,2,1,3,0,2,0
611,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,0,0,3,6,2,0,0,1,2,1,2,0,2,2,0,1,2,3,3,1,1,0,1,2,1,0,2,0,2,0,1
612,0,0,1,0,4,2,3,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,3,4,4,6,0,0,2,0,3,0,2,0,3,3,1,2,3,3,2,1,2,3,2,1,3,0,3,2,0,0
613,0,1,2,1,3,1,4,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,1,0,5,1,5,0,0,0,0,2,0,0,1,3,2,0,0,2,1,3,1,3,1,3,2,2,2,0,1,0,2
614,0,1,0,2,2,5,5,2,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,1,2,3,1,0,0,1,1,3,0,1,1,2,1,3,1,1,3,0,1,3,3,2,0,0,0,3,3,3,1
615,0,0,1,0,1,0,1,5,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,2,0,0,5,4,2,0,0,3,1,0,3,1,3,0,3,3,2,3,3,2,3,3,3,3,2,2,2,0,2,1,0
616,0,1,0,2,1,0,5,4,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,0,2,1,3,6,2,0,0,1,2,0,0,2,0,1,3,0,3,0,1,0,1,0,3,3,0,0,1,1,1,1,1
617,0,0,1,0,4,2,3,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,0,5,4,6,0,0,1,2,3,3,2,0,3,1,1,3,0,2,0,3,0,2,0,2,1,0,1,1,3,0
618,0,1,2,1,3,3,0,6,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,1,2,2,1,2,0,1,3,3,3,0,2,2,2,2,3,3,2,0,3,0,1,1,1
619,0,1,0,2,2,5,5,7,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,1,2,3,7,0,0,1,2,0,3,1,2,2,1,1,0,1,0,2,1,2,2,3,1,1,0,2,3,1,0
620,0,0,1,0,4,2,3,0,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,0,0,0,2,0,2,2,1,2,1,1,1,3,2,3,3,0,3,3,1,1,3,2,2,2,2,2
621,0,0,1,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,0,0,0,2,2,0,1,2,3,0,1,0,2,0,2,0,2,1,2,1,1,1,2,1,1,3,2
622,0,0,1,0,4,2,3,0,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,0,0,0,0,2,2,3,2,2,0,3,0,3,0,0,2,2,1,3,0,0,1,3,1,3,3,3
623,0,0,1,0,4,0,1,4,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,2,0,3,3,6,2,0,0,1,3,2,2,2,3,2,1,3,0,0,1,2,0,2,2,0,0,2,2,2,2,2,1
624,0,1,2,1,3,3,0,6,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,0,1,0,1,3,1,3,0,1,3,2,1,1,0,3,1,3,3,2,0,1,3,1,0
625,0,1,0,2,2,5,6,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,4,1,0,0,2,3,3,1,1,1,0,2,0,2,0,1,1,2,2,0,0,3,3,2,2,3,2,2
626,0,0,2,3,0,4,2,3,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,4,1,2,4,0,0,3,0,1,2,2,2,3,3,3,1,2,2,3,2,1,0,0,2,2,1,1,1,1,0
627,0,0,2,3,0,1,4,1,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,1,3,0,5,1,5,0,0,2,3,3,1,2,1,3,2,3,1,0,0,0,3,2,0,2,1,3,1,1,0,0,0
628,0,1,2,1,3,3,6,6,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,1,0,0,1,3,3,2,2,0,0,3,1,1,1,0,2,2,3,1,3,1,0,0,0,2,3,3
629,0,0,1,0,4,2,3,0,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,3,4,0,6,0,0,1,3,1,2,3,1,3,0,0,0,3,2,0,1,3,2,3,0,1,0,2,3,2,1
630,0,0,1,0,4,2,3,5,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,3,4,0,6,0,0,2,1,2,0,2,0,1,2,3,2,2,1,3,3,1,2,2,1,0,2,2,2,0,1
631,0,0,2,3,0,1,4,5,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,1,1,3,0,5,4,5,0,0,0,0,0,0,3,1,2,1,1,3,2,2,1,2,0,2,3,2,1,1,0,1,0,3
632,0,0,2,3,0,4,2,3,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,4,1,2,4,0,0,0,1,0,0,2,1,0,1,0,1,0,3,0,1,1,2,1,1,1,3,2,3,0,3
633,0,1,2,1,3,3,0,6,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,3,0,0,1,0,2,3,1,3,0,0,3,0,2,3,2,3,1,1,3,0,1,3,1,0,0,2
634,0,1,0,2,2,5,5,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,1,2,4,1,0,0,3,0,3,1,3,3,2,3,0,2,2,0,0,3,3,2,2,3,3,2,2,2,3,2
635,0,0,1,0,1,1,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,0,0,5,4,6,0,0,0,0,0,1,2,1,1,3,3,0,1,0,2,2,2,2,3,2,0,3,0,0,3,2
636,0,0,1,0,1,0,1,4,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,0,5,6,2,0,0,1,0,2,3,1,3,3,1,0,2,1,2,3,1,0,1,1,1,0,3,1,0,0,3
637,0,1,2,1,3,3,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,2,0,5,5,0,0,1,3,0,2,2,3,1,2,2,0,3,3,3,3,0,0,1,0,1,2,1,0,2,1
638,0,1,0,2,2,5,6,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,4,1,0,0,0,0,3,1,1,0,2,0,2,0,3,0,3,3,0,3,0,1,2,0,3,0,3,0
639,0,1,0,2,2,5,5,7,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,1,2,3,7,0,0,0,0,0,2,1,0,2,3,1,0,1,0,0,0,0,2,1,3,2,3,3,1,0,0
