,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44
392,0,0,2,0,1,2,6,7,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,1,2,3,2,0,0,3,3,2,2,1,2,1,0,3,0,3,1,2,0,1,0,2,0,1,3,0,0,1,2,3,0,0,2,3,0,1,1,1,3,2,2,0,3,0,1,3,3,2,3
393,0,1,1,1,0,4,2,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,2,0,2,3,0,0,0,1,1,2,0,3,2,1,3,0,2,2,1,2,3,2,3,0,3,0,1,2,0,2,3,1,1,1,0,2,2,2,0,3,0,1,0,1,3,2,3,3,3,3
394,0,0,2,0,1,2,6,7,71,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,1,2,3,2,0,0,0,3,1,3,0,0,2,0,2,2,1,3,3,0,1,2,2,2,2,1,1,1,0,2,3,1,2,3,0,0,2,1,0,0,2,0,3,1,1,0,2,2,2,2
395,0,1,0,1,0,4,3,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,4,1,6,7,0,0,0,1,1,2,2,1,1,3,0,1,1,3,0,3,3,3,3,2,3,3,3,0,0,2,2,0,1,0,0,2,2,0,2,2,1,3,3,0,3,0,2,3,2,3
396,0,1,0,1,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,3,4,5,1,7,0,0,2,3,1,2,2,2,3,0,1,3,1,3,0,3,1,0,0,0,0,1,1,0,3,1,2,2,1,3,0,3,1,1,0,3,2,2,1,0,2,1,1,3,3,1
397,0,0,2,0,1,2,6,7,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,1,2,3,2,0,0,2,1,3,2,2,1,3,2,1,3,3,3,1,1,1,2,2,0,3,0,2,1,1,2,0,1,0,1,1,1,0,3,0,1,1,0,3,2,3,2,1,1,1,3
398,0,1,0,1,0,4,2,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,3,1,1,3,1,3,1,2,3,3,2,1,1,3,1,2,2,3,3,0,1,2,1,2,0,2,1,2,3,2,0,0,0,1,1,0,0,0,2,3,0,3,3,0
399,0,1,1,2,2,1,0,2,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,0,0,0,3,1,2,2,2,1,1,2,1,0,2,1,0,0,0,1,3,1,1,2,1,3,0,0,2,3,1,2,2,3,1,1,2,1,2,1,0,3,2,2,1,0,0,3
400,0,1,0,1,0,4,2,1,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,0,3,3,3,2,0,2,0,0,3,3,2,1,1,1,3,0,0,1,2,0,0,3,0,2,2,2,0,2,0,3,3,2,1,0,3,1,0,3,3,1,3,1,2
401,0,0,2,0,1,2,6,7,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,1,2,3,2,0,0,2,0,1,0,2,1,3,1,1,1,1,1,1,2,0,1,2,0,2,1,2,3,1,1,0,2,1,0,3,1,2,0,2,0,3,2,1,1,3,3,3,3,2,0
402,0,1,0,1,0,4,2,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,1,0,0,3,2,2,1,1,3,0,1,1,3,2,2,2,3,1,1,3,3,2,3,2,2,1,0,2,2,2,0,0,0,1,2,1,3,0,3,0,1,2,0,2
403,0,0,0,3,3,3,5,6,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,3,0,1,1,0,3,0,0,2,0,0,0,1,2,1,1,0,1,3,3,3,1,3,2,0,3,1,1,1,2,1,2,0,0,2,1,1,1,0,1,0,0,1,1
404,0,0,2,0,4,5,4,4,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,3,5,0,4,0,0,1,2,3,2,1,0,2,1,3,0,2,2,0,2,3,3,2,1,0,0,3,3,0,0,1,0,1,0,3,3,0,3,3,0,3,1,1,0,3,1,1,3,2,3
405,0,0,0,3,3,3,5,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,1,0,3,1,1,3,2,3,3,1,2,2,0,0,0,1,1,1,1,0,1,2,0,3,3,3,1,2,0,2,3,2,3,2,3,0,0,1,1,0,1,3,1,2
406,0,1,1,2,2,5,4,2,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,1,1,3,3,5,0,0,0,0,1,0,2,0,1,2,0,0,3,3,3,3,2,2,3,3,3,0,2,2,2,1,3,2,2,0,3,0,1,3,1,0,1,1,2,1,1,2,1,0,1,2,1
407,0,0,2,3,3,0,1,0,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,1,0,0,0,5,1,6,0,0,1,3,3,2,3,2,0,3,1,2,0,3,3,3,0,1,2,1,0,0,3,0,1,1,3,3,0,1,2,1,2,3,2,1,2,0,3,1,0,1,1,3,0,2
408,0,1,1,2,2,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,0,0,0,2,1,3,1,2,2,2,2,1,3,0,3,2,3,2,2,0,1,1,0,0,0,1,1,1,3,0,2,3,2,2,3,0,0,3,3,0,1,2,1,0,3,0,0
409,0,0,0,3,3,3,5,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,1,0,1,0,2,2,2,0,0,2,1,2,2,0,1,0,3,2,2,0,1,2,2,0,1,1,1,0,1,0,2,3,1,2,3,1,1,0,0,2,0,1,0,2
410,0,0,0,3,3,3,5,6,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,2,2,1,2,2,2,1,1,0,2,1,3,0,0,2,2,1,0,2,0,3,2,0,3,2,3,1,3,1,2,2,1,0,0,2,1,0,3,1,1,2,2,1,1
411,0,0,0,3,3,0,3,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,5,1,7,0,0,2,3,3,0,2,1,2,1,2,1,2,3,3,2,3,3,2,0,3,1,1,0,3,3,2,1,0,0,1,0,3,0,1,0,2,0,3,2,2,1,0,3,3,1
412,0,0,2,0,4,0,4,4,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,1,5,1,4,0,0,1,2,2,1,3,2,0,3,2,3,1,0,3,0,0,1,0,0,2,2,0,0,0,0,2,2,2,0,1,2,1,0,1,0,0,0,0,2,3,3,2,1,0,3
413,0,1,1,2,2,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,0,0,0,0,3,2,3,1,3,2,1,2,2,3,2,0,3,3,0,2,0,3,3,1,0,1,2,3,2,1,0,1,1,2,2,0,3,0,3,0,2,2,0,1,0,2,3
414,0,1,0,1,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,4,5,6,7,0,0,1,2,1,1,2,3,0,3,1,3,1,2,3,0,3,2,3,1,1,1,0,1,2,2,3,2,0,0,0,1,2,3,1,1,3,1,2,1,1,3,3,2,1,2
415,0,0,2,0,1,2,1,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,1,5,1,6,0,0,2,1,2,0,1,2,1,2,0,2,0,1,2,1,2,3,2,3,0,3,3,3,2,2,0,0,3,3,3,0,2,1,2,0,0,1,2,0,0,2,3,0,1,1
416,0,1,0,1,0,4,3,3,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,4,1,6,7,0,0,3,0,0,1,1,1,3,1,2,1,0,1,3,3,0,3,1,1,3,3,2,0,1,2,0,2,0,2,1,0,1,3,2,1,0,2,2,2,0,0,3,0,2,0
417,0,0,2,3,3,3,5,6,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,2,2,3,1,0,3,3,1,2,2,3,2,2,2,3,3,2,0,0,0,3,0,0,0,2,2,2,1,0,1,2,3,0,2,0,1,1,1,2,1,2,1,2,2
418,0,1,0,1,0,4,2,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,0,1,2,2,2,1,3,3,0,3,1,0,3,3,1,0,0,0,1,2,1,1,2,0,1,3,3,0,1,1,2,1,3,2,0,2,0,0,1,0,1,3,0,1
419,0,0,0,3,3,3,5,6,85,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,5,1,7,0,0,0,2,1,3,2,0,0,1,1,0,2,0,3,1,0,3,1,3,1,1,2,2,2,0,2,0,1,0,0,0,0,2,2,3,0,0,3,1,3,1,3,1,0,0
420,0,1,1,2,2,1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,3,0,1,1,1,3,3,0,4,0,0,0,3,3,0,0,1,2,0,1,3,3,3,0,0,3,1,2,1,2,1,2,1,0,2,1,1,2,1,2,1,2,0,1,2,3,2,1,1,0,1,3,1,3,2
421,0,0,2,0,4,5,4,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,3,0,4,0,0,3,1,1,1,2,0,0,3,2,1,0,0,1,1,3,1,1,2,2,1,0,0,1,3,3,2,2,1,3,1,0,3,1,3,3,0,0,0,3,3,2,1,2,1
422,0,1,1,2,2,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,0,0,0,2,1,3,1,0,0,1,1,2,0,3,1,1,2,3,2,2,3,2,2,3,2,1,0,2,2,2,3,3,1,1,3,0,2,1,3,3,2,1,1,3,1,0,0
423,0,1,1,2,2,1,0,2,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,0,0,0,0,2,2,2,1,3,0,2,3,3,2,0,1,1,1,3,0,2,1,2,3,1,1,2,0,3,1,3,3,3,1,0,3,3,0,0,0,3,3,2,1,2,0,3
424,0,0,0,3,3,3,5,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,3,2,2,2,1,0,1,0,3,3,1,1,3,3,3,3,1,0,2,2,2,2,3,1,3,0,3,2,0,2,0,0,2,2,2,0,3,1,3,3,1,3,2,0
425,0,1,1,2,2,1,4,4,12,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,0,1,1,1,3,3,0,4,0,0,3,2,3,1,0,0,1,1,3,1,3,3,2,3,2,0,3,0,2,0,3,2,1,1,2,2,2,1,2,3,3,2,0,1,1,2,2,2,2,1,1,0,1,1
426,0,1,1,2,2,1,0,2,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,0,0,0,3,3,0,1,1,0,0,0,0,2,3,2,0,3,2,1,1,2,2,2,1,3,3,3,2,1,0,1,1,2,2,0,1,0,0,1,0,2,2,2,1,0,3,3
427,0,0,0,3,3,0,3,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,5,1,7,0,0,1,1,2,0,1,2,3,3,0,3,0,2,0,2,1,1,1,2,0,1,3,2,1,1,2,2,2,0,2,0,0,3,1,2,2,1,1,3,0,1,2,3,0,1
428,0,0,2,3,3,0,1,0,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,0,5,1,6,0,0,3,3,3,1,1,1,3,2,2,1,2,3,1,0,2,3,3,1,1,1,0,3,2,3,2,3,0,2,3,0,2,0,1,2,3,0,1,3,3,1,0,0,3,2
429,0,1,0,1,0,4,2,1,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,0,1,1,1,3,0,2,3,3,2,1,0,3,0,3,1,0,2,2,1,2,3,2,0,2,2,3,2,1,0,3,0,0,3,2,0,0,1,1,1,3,3,2,3
430,0,1,0,1,0,0,3,3,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,3,4,1,6,7,0,0,2,2,2,1,0,2,2,1,3,0,3,0,0,1,0,1,2,1,2,0,0,1,1,0,2,2,2,2,3,1,2,2,3,0,3,3,3,0,0,2,2,0,2,0
431,0,1,0,1,0,4,3,3,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,4,1,6,7,0,0,2,0,3,3,2,0,2,1,0,2,2,1,1,3,2,3,2,3,1,3,1,2,1,3,2,1,2,2,3,3,0,3,3,2,0,0,0,1,1,0,1,1,1,2
432,0,0,0,3,3,3,5,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,3,3,3,1,0,3,2,1,0,2,2,1,1,2,3,2,3,2,3,2,0,1,0,2,3,2,1,1,3,0,0,1,1,3,2,2,0,3,3,2,0,0,3,3
433,0,1,1,2,2,1,0,5,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,0,2,5,0,0,0,3,0,0,1,3,1,0,0,2,3,1,2,1,3,3,2,2,3,3,3,0,0,0,1,0,1,1,2,3,2,3,3,2,0,3,0,0,2,3,2,3,1,0
434,0,0,0,3,3,0,3,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,5,1,7,0,0,1,1,0,2,1,1,2,1,1,0,2,0,0,1,3,1,3,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3,1,3,3,1,3,2,3,2,1,3,2,0
435,0,1,0,1,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,3,4,5,1,7,0,0,1,2,2,3,1,2,1,1,0,2,2,0,2,0,3,0,0,1,0,0,1,1,2,0,2,1,1,2,1,3,2,1,0,3,2,0,3,2,3,1,1,3,1,2
436,0,0,0,3,3,0,3,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,5,1,7,0,0,2,0,1,1,3,0,2,0,1,3,0,0,2,3,3,2,1,1,1,2,2,1,3,0,0,0,1,0,3,1,1,2,1,1,1,0,1,2,0,0,2,3,1,3
437,0,0,0,3,3,3,5,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,1,0,2,0,0,0,1,2,2,0,3,2,3,0,3,3,1,3,0,3,2,1,3,3,1,0,1,2,2,0,3,0,3,1,0,2,3,3,0,0,3,3,1,3
438,0,1,0,1,0,4,2,1,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,3,2,2,1,0,1,3,3,2,1,2,0,0,1,3,0,1,0,3,0,0,1,1,1,1,1,3,3,1,3,3,0,0,2,1,2,3,2,1,3,0,2,2,2
439,0,0,2,0,4,0,1,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,1,5,1,6,0,0,2,3,3,0,1,3,3,3,0,0,2,1,3,0,1,2,2,0,1,1,1,3,2,2,2,2,2,2,3,2,3,3,1,1,1,3,1,1,0,3,1,2,3,0
440,0,0,2,0,1,2,1,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,1,2,1,6,0,0,0,3,2,1,0,1,0,1,2,3,3,1,0,0,1,3,0,0,0,0,1,3,0,3,1,2,2,0,3,0,1,3,2,0,3,2,1,2,1,1,0,0,0,3
441,0,0,0,3,3,3,3,3,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,0,0,0,5,1,7,0,0,1,2,1,1,3,2,0,3,2,0,1,1,1,3,2,3,2,2,2,0,1,1,3,3,3,2,1,3,2,0,1,2,3,2,3,1,3,0,3,0,0,3,2,2
442,0,0,1,2,4,5,4,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,3,3,0,4,0,0,1,0,3,2,2,3,3,3,1,1,2,2,0,1,1,0,2,3,3,1,0,3,0,3,1,3,2,3,3,3,2,3,1,2,3,0,0,1,1,0,0,0,1,3
443,0,1,0,1,0,4,2,1,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,0,2,1,3,3,3,1,0,3,1,2,1,2,3,0,3,3,1,1,1,3,3,0,0,2,2,3,2,2,1,0,2,2,3,0,3,3,0,0,3,2,3,0,2
444,0,1,0,3,3,0,3,3,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,0,0,0,5,1,7,0,0,1,2,2,2,2,3,2,3,0,3,1,3,3,0,3,1,0,3,3,3,1,3,2,0,1,3,3,3,3,3,1,1,3,3,1,1,0,1,3,2,2,3,2,1
445,0,0,2,0,4,5,4,4,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,3,5,0,4,0,0,3,3,0,0,1,2,0,0,0,3,2,1,2,2,0,3,1,3,3,1,2,2,3,0,3,1,1,0,1,1,3,2,2,1,2,0,3,1,3,0,3,2,1,3
446,0,1,1,2,2,1,0,2,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,0,0,0,3,2,3,0,3,3,0,2,3,3,1,3,0,0,3,1,1,2,0,2,0,0,1,3,2,0,3,1,2,2,3,3,3,3,1,1,3,3,1,3,0,2,0,0
447,0,0,0,3,3,3,5,6,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,0,0,0,5,1,7,0,0,1,2,1,1,0,3,0,2,1,2,0,2,1,1,1,1,3,3,1,2,0,1,0,3,1,3,0,0,2,1,0,0,1,3,0,1,1,1,2,3,2,1,2,1
448,0,0,2,3,3,3,5,6,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,2,3,2,3,3,3,1,2,1,1,0,3,3,3,0,3,3,3,1,2,1,2,2,1,3,2,1,0,2,3,3,3,2,3,1,0,0,2,1,3,0,2,0,3
449,0,1,1,2,2,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,0,0,0,3,3,0,1,0,2,1,0,2,2,0,2,3,3,2,0,3,0,2,3,2,1,3,3,1,2,1,2,1,2,0,0,0,2,3,1,0,0,1,2,0,1,2,1
450,0,0,2,0,1,2,6,7,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,1,2,3,2,0,0,2,2,3,1,2,2,2,1,3,1,2,0,2,1,1,0,1,2,2,3,3,2,0,2,3,1,1,0,3,1,2,3,3,1,0,3,3,1,3,3,3,1,1,3
451,0,1,1,2,2,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,0,0,0,0,3,2,0,3,1,3,2,3,3,2,2,2,3,0,2,1,0,1,0,1,0,3,2,1,1,0,2,1,0,1,2,1,1,1,2,2,0,0,3,0,1,0,1
452,0,1,1,2,2,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,0,2,5,0,0,2,1,1,3,3,0,3,2,3,0,2,0,3,0,1,2,3,3,1,0,0,0,0,3,1,0,3,1,2,1,2,1,2,1,0,3,1,3,1,0,3,1,0,2
453,0,1,0,1,0,4,2,1,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,0,0,3,2,0,1,3,3,0,0,1,3,0,1,1,2,2,1,0,0,2,2,3,3,2,0,1,3,3,0,0,0,1,2,3,1,2,3,1,3,0,1,1,1
454,0,1,0,1,0,0,3,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,4,5,1,7,0,0,2,0,1,3,0,1,0,1,0,1,2,2,1,3,3,2,1,0,3,3,2,3,1,3,2,0,3,3,0,2,2,2,1,1,3,3,3,0,2,0,3,0,2,3
455,0,0,1,2,4,5,4,4,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,3,3,0,4,0,0,3,1,2,0,2,1,0,2,1,2,2,1,2,0,0,0,0,3,2,0,1,2,0,2,3,2,3,2,3,0,3,3,2,2,3,0,0,2,1,1,1,2,0,2
456,0,0,0,3,3,0,3,3,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,4,5,6,7,0,0,0,2,2,0,3,2,1,2,2,2,0,0,1,2,3,0,2,1,1,0,3,1,3,2,2,3,2,0,1,3,0,2,1,2,3,3,3,1,1,1,1,1,2,0
457,0,0,2,3,3,0,1,0,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,0,5,1,6,0,0,2,3,3,2,2,3,3,1,2,0,1,3,0,3,0,3,0,0,0,3,2,0,1,2,3,2,0,1,3,3,2,2,0,0,2,3,3,0,3,3,3,3,1,1
458,0,0,0,3,3,0,3,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,5,1,7,0,0,2,2,1,0,3,3,1,3,0,1,0,3,3,0,1,3,0,0,1,1,3,2,0,3,0,1,2,1,1,0,1,1,0,3,0,2,0,3,1,2,2,2,1,1
459,0,0,0,3,3,0,3,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,5,1,7,0,0,0,2,1,3,2,3,3,3,2,3,1,0,1,1,1,0,1,1,1,1,2,1,1,3,0,0,0,2,2,2,1,2,3,1,2,2,1,2,3,3,2,2,2,2
460,0,0,2,0,1,2,6,7,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,1,2,3,2,0,0,3,1,0,0,1,1,1,0,3,1,3,2,2,2,1,1,0,0,2,1,3,1,3,2,2,2,0,0,3,3,3,3,2,0,2,2,1,1,3,0,3,1,3,1
461,0,1,0,1,0,4,2,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,2,2,2,1,0,0,3,1,0,0,3,0,2,3,1,0,2,1,0,3,2,0,3,3,2,0,2,2,2,2,0,1,3,2,3,3,0,1,1,3,3,0,1,3
462,0,1,1,1,0,4,2,5,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,3,2,0,2,5,0,0,0,1,1,0,1,2,1,1,0,1,2,3,1,3,2,1,1,2,3,2,0,0,3,1,1,2,0,1,0,3,1,2,0,0,1,3,2,3,0,3,0,1,1,3
463,0,0,0,3,3,3,5,6,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,7,0,0,3,3,2,2,0,3,2,2,1,2,2,3,3,0,3,1,2,0,3,0,1,3,3,0,0,3,3,3,1,1,0,2,3,0,2,1,0,2,2,0,2,0,2,2
464,0,1,0,1,0,4,2,1,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,1,6,3,0,0,2,2,2,1,1,0,3,2,2,1,0,3,3,1,0,3,3,0,2,1,0,3,3,3,2,3,1,0,0,3,3,1,0,2,0,3,3,3,2,0,2,3,2,1
465,0,1,0,1,0,4,3,3,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,4,1,6,7,0,0,3,2,2,2,2,3,3,2,2,3,0,1,0,2,1,0,1,1,3,3,3,3,1,0,1,2,0,2,0,2,1,3,1,2,1,2,3,1,3,0,3,2,2,0
466,0,0,2,0,1,5,6,7,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,1,2,3,2,0,0,3,2,0,1,3,2,2,2,2,0,2,1,1,3,3,3,3,1,0,3,0,2,1,3,0,2,3,2,3,1,2,0,1,3,2,3,1,3,3,0,0,3,0,1
467,0,1,0,1,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,4,5,6,7,0,0,0,2,0,1,2,3,1,3,1,2,3,3,0,3,1,0,0,1,0,3,3,3,0,0,0,3,2,3,3,1,2,3,2,2,1,1,0,2,2,3,1,0,0,0
468,0,0,0,3,3,3,5,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,1,1,1,0,1,2,2,3,0,1,0,0,0,1,3,2,0,0,3,3,2,3,0,2,0,0,3,0,0,3,1,0,3,1,2,3,2,0,3,1,0,0,2,3
469,0,0,2,3,3,0,1,0,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,0,5,1,6,0,0,2,0,3,1,1,1,3,3,3,0,2,3,2,0,2,3,2,1,0,2,0,3,3,1,0,0,1,3,1,3,2,0,1,3,1,2,1,2,1,1,3,3,2,3
470,0,1,1,2,2,1,0,5,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,0,2,5,0,0,1,3,2,3,1,3,2,2,0,1,3,0,3,2,0,3,0,1,0,3,1,0,1,3,0,2,3,1,2,2,2,2,0,0,0,0,3,0,3,1,1,0,1,1
471,0,0,2,3,3,3,5,6,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,0,4,4,1,0,0,0,2,2,2,0,0,1,1,2,2,3,3,0,2,1,1,2,3,1,1,1,1,3,3,1,3,3,1,1,3,0,0,0,3,3,1,3,0,2,0,3,3,2,1
